time,open,high,low,close,Volume
1774942200,67226.04,67311.3,67142.85,67266.48,55.79360818
1774943100,67266.49,67376.81,67241.86,67305.0,61.78932111
1774944000,67305.0,67435.2,67163.01,67294.24,56.85202713
1774944900,67294.09,67384.48,67217.86,67247.7,37.06777428
1774945800,67247.64,67247.7,66742.39,66779.99,97.91685858
1774946700,66780.0,66862.32,66621.87,66709.45,98.10490279
1774947600,66709.45,66861.98,66522.0,66635.53,127.59753309
1774948500,66635.87,66651.72,66281.0,66363.29,149.65788847
1774949400,66364.2,66463.47,66331.45,66440.83,171.68746026
1774950300,66440.84,66451.48,65924.82,66056.98,152.72727838
1774951200,66056.99,66331.44,66029.04,66311.29,54.80602327
1774952100,66311.29,66406.95,66283.96,66321.98,54.32706426
1774953000,66321.98,66369.74,66172.0,66215.44,102.0046032
1774953900,66215.44,66415.16,66179.76,66301.19,45.04288066
1774954800,66301.2,66514.28,66174.33,66507.77,96.22605696
1774955700,66507.84,66821.08,66465.7,66583.81,170.09308415
1774956600,66583.81,66775.09,66574.71,66665.1,100.51867582
1774957500,66664.7,66664.76,66501.75,66624.91,49.8763876
1774958400,66624.91,66737.68,66504.43,66514.05,101.5696122
1774959300,66515.62,66770.0,66458.37,66735.47,89.94921271
1774960200,66735.46,66884.0,66659.28,66839.65,111.10034979
1774961100,66840.89,66861.91,66583.8,66589.88,73.95987305
1774962000,66589.89,66780.88,66589.89,66760.01,64.15024208
1774962900,66760.01,66890.28,66690.62,66739.53,54.96786576
1774963800,66739.53,67131.99,66670.79,66908.24,231.91953055
1774964700,66908.25,67361.8,66908.25,67240.76,306.92492571
1774965600,67236.22,67493.41,67053.94,67278.41,261.91586719
1774966500,67276.63,67709.59,67260.11,67672.47,298.22065568
1774967400,67672.46,67698.01,67011.47,67151.99,188.02335829
1774968300,67151.99,67156.96,66362.57,66515.98,284.32481801
1774969200,66515.98,67225.0,66515.98,67178.82,214.79290228
1774970100,67178.01,67227.36,66831.04,66900.3,141.87522545
1774971000,66900.28,67102.2,66816.0,66874.01,124.71914155
1774971900,66874.02,67003.47,66631.1,66676.78,160.25760254
1774972800,66676.78,66936.72,66665.39,66859.34,130.79846281
1774973700,66856.09,67134.45,66849.57,67030.14,133.10873054
1774974600,67030.0,67964.75,66900.02,67716.06,334.77621518
1774975500,67714.04,67841.85,67421.17,67602.99,320.66818543
1774976400,67602.98,68426.14,67511.0,68371.97,405.88444559
1774977300,68371.97,68518.1,67918.84,67964.1,443.38946246
1774978200,67964.09,68058.9,67553.06,67653.28,211.18944554
1774979100,67654.65,67713.46,67335.95,67461.57,308.65769889
1774980000,67461.57,67726.39,67456.2,67706.95,145.06970081
1774980900,67706.95,67887.83,67566.77,67716.0,105.8802853
1774981800,67711.37,67833.29,67579.83,67764.77,88.15390818
1774982700,67765.11,67882.77,67677.45,67787.68,115.02702931
1774983600,67789.0,67969.08,67778.67,67935.49,234.93804833
1774984500,67935.49,67970.73,67792.67,67818.34,113.29675237
1774985400,67818.35,67877.85,67651.68,67770.58,119.09344325
1774986300,67770.57,67906.66,67664.57,67772.92,217.35695762
1774987200,67772.92,68135.82,67762.7,68075.03,98.69611224
1774988100,68074.83,68103.59,67869.95,67935.52,73.14212819
1774989000,67935.52,68068.5,67882.99,67984.98,95.41104807
1774989900,67984.97,68207.99,67953.6,68197.89,118.58424839
1774990800,68198.49,68202.01,67893.42,67950.26,106.03474678
1774991700,67950.26,67996.19,67818.52,67966.49,48.39766275
1774992600,67966.49,68114.05,67957.96,68105.16,60.22264324
1774993500,68105.58,68346.63,68093.86,68216.0,104.2512973
1774994400,68216.0,68287.23,67987.31,68146.42,174.23151254
1774995300,68143.97,68228.54,68029.68,68055.77,120.45078428
1774996200,68055.76,68185.59,67894.38,68117.89,71.38606643
1774997100,68117.89,68164.47,68045.99,68117.7,35.14242366
1774998000,68117.69,68226.62,68027.91,68159.44,58.52106924
1774998900,68159.44,68310.13,68114.45,68200.02,56.12061962
1774999800,68200.01,68299.45,68177.84,68244.86,39.95500567
1775000700,68244.85,68274.35,68146.0,68221.85,47.72611907
1775001600,68221.84,68221.84,67967.8,67983.35,74.80760471
1775002500,67983.35,68150.0,67847.81,67943.98,90.12384734
1775003400,67943.99,68002.5,67798.23,68002.5,38.32093176
1775004300,68002.5,68283.52,67964.49,68267.99,77.2342984
1775005200,68271.93,68299.0,68091.62,68207.62,86.02698155
1775006100,68207.62,68207.62,67963.94,67985.25,89.71015845
1775007000,67985.25,68037.0,67729.58,67901.51,116.17392974
1775007900,67901.99,67902.54,67686.65,67729.15,98.01778251
1775008800,67726.78,67850.22,67652.16,67783.95,105.12510013
1775009700,67783.94,67851.45,67558.19,67580.48,128.29294763
1775010600,67580.48,67675.8,67525.59,67595.34,92.53263611
1775011500,67595.34,67678.5,67540.68,67610.95,69.55298442
1775012400,67610.95,68046.76,67610.95,67928.18,116.4969141
1775013300,67928.17,67972.49,67864.99,67916.99,63.04646428
1775014200,67916.99,68025.67,67847.39,68004.0,95.41300833
1775015100,68004.01,68180.15,68004.01,68097.76,94.50691345
1775016000,68104.66,68200.0,67945.78,68013.39,91.95084278
1775016900,68013.39,68164.1,67977.53,68094.73,73.47950368
1775017800,68094.37,68224.0,68042.73,68166.65,22.4729022
1775018700,68166.65,68423.27,68145.05,68252.73,88.29907621
1775019600,68252.73,68374.21,68098.09,68344.67,58.57611169
1775020500,68344.67,68703.55,68300.26,68531.64,123.84324169
1775021400,68531.64,68596.49,68417.63,68450.23,62.03928242
1775022300,68450.23,68507.81,68389.99,68398.07,44.67962534
1775023200,68398.06,68648.96,68396.19,68594.23,96.41664111
1775024100,68594.23,68848.79,68553.16,68812.13,142.57948715
1775025000,68812.13,69195.13,68759.92,69165.83,217.98623347
1775025900,69165.82,69190.06,68987.17,69070.01,107.69958132
1775026800,69070.01,69285.99,69070.01,69146.22,123.11948449
1775027700,69146.21,69153.0,68828.0,68867.76,86.98855166
1775028600,68867.76,68964.29,68822.96,68867.68,66.78215469
1775029500,68867.68,68893.49,68636.49,68660.97,65.53472147
1775030400,68660.96,68748.84,68478.94,68499.59,71.02825741
1775031300,68499.57,68721.99,68424.11,68711.52,53.06493332
1775032200,68711.76,68824.16,68689.27,68745.99,47.19523694
1775033100,68746.06,68768.0,68524.97,68631.05,35.72453438
1775034000,68631.04,68707.2,68420.0,68466.56,43.8816578
1775034900,68466.62,68539.49,68359.04,68536.54,32.32509645
1775035800,68533.13,68593.5,68383.53,68456.53,29.0749169
1775036700,68457.48,68674.49,68457.48,68622.89,31.22923489
1775037600,68623.98,68644.11,68478.76,68486.08,35.47423226
1775038500,68479.22,68614.55,68465.12,68497.07,46.28855263
1775039400,68496.68,68559.03,68386.76,68474.55,31.8629187
1775040300,68474.55,68611.54,68410.0,68557.97,45.15186115
1775041200,68557.97,68640.55,68481.9,68598.39,40.1097034
1775042100,68598.4,68630.99,68484.17,68536.47,68.04973642
1775043000,68536.48,68620.0,68509.02,68587.46,63.67382262
1775043900,68587.41,68717.12,68568.5,68690.42,38.58503172
1775044800,68687.29,68704.51,68449.69,68554.91,59.56813754
1775045700,68554.91,68650.0,68484.17,68495.59,62.29021031
1775046600,68495.28,68722.36,68211.6,68626.2,187.22595655
1775047500,68626.28,68764.66,68320.96,68366.44,142.77485562
1775048400,68366.45,68417.12,68121.34,68405.67,98.25212048
1775049300,68404.95,68574.0,68398.95,68530.79,90.09294958
1775050200,68533.02,68664.58,67909.0,68079.83,305.72130245
1775051100,68079.75,68261.38,67900.01,68095.2,221.99651535
1775052000,68095.19,68290.0,68033.96,68243.99,174.96539369
1775052900,68243.99,68503.25,68195.98,68501.01,285.55011841
1775053800,68501.0,68620.0,68216.61,68375.36,266.91275336
1775054700,68378.08,68656.48,68320.0,68573.61,154.36455806
1775055600,68575.6,68655.52,68433.12,68465.8,160.91560807
1775056500,68463.42,68888.57,68402.0,68729.59,168.27849235
1775057400,68727.9,68870.0,68641.92,68741.03,132.38754158
1775058300,68741.02,68948.33,68741.02,68901.73,147.82771905
1775059200,68900.32,68919.35,68628.3,68655.51,92.54481339
1775060100,68655.52,68924.0,68593.1,68850.0,85.19709203
1775061000,68850.0,68974.84,68693.61,68925.73,145.97800691
1775061900,68925.74,68932.63,68790.07,68793.42,80.8485218
1775062800,68793.41,69156.3,68712.65,68733.57,155.78090918
1775063700,68733.57,68780.63,68468.0,68505.88,84.7958222
1775064600,68505.88,68527.31,68277.44,68408.7,166.22063623
1775065500,68408.7,68428.0,68220.01,68243.61,141.26569006
1775066400,68242.8,68274.72,67920.0,68062.57,250.74115323
1775067300,68062.57,68149.99,67964.65,68069.3,178.21194575
1775068200,68069.3,68310.0,68005.59,68205.13,156.8327034
1775069100,68205.13,68210.08,67968.01,68062.09,178.72228211
1775070000,68062.1,68227.09,68035.16,68038.09,164.42464398
1775070900,68038.08,68250.01,68000.02,68250.01,160.92323009
1775071800,68251.97,68273.6,68038.34,68141.58,142.10520602
1775072700,68141.57,68286.53,68095.2,68162.03,181.67508618
1775073600,68160.0,68182.02,67993.53,68071.9,121.872267
1775074500,68073.71,68165.89,68008.34,68045.96,108.89213362
1775075400,68045.97,68176.09,67951.05,68164.48,70.0933313
1775076300,68161.64,68257.74,68130.01,68185.48,77.16590307
1775077200,68185.48,68368.33,68157.77,68284.77,105.45831282
1775078100,68284.77,68525.0,68269.28,68429.94,93.38669556
1775079000,68429.94,68511.32,68312.8,68337.34,61.40958543
1775079900,68339.96,68459.68,68249.94,68356.33,56.69202692
1775080800,68356.32,68356.32,68136.56,68213.36,84.83331477
1775081700,68212.17,68268.81,68065.98,68182.25,66.71095855
1775082600,68182.25,68300.0,68127.8,68235.76,69.39189444
1775083500,68233.92,68257.12,68073.45,68116.98,35.9920571
1775084400,68116.98,68249.51,68116.98,68188.16,63.45042531
1775085300,68188.17,68188.17,68072.0,68112.48,54.90832898
1775086200,68112.48,68173.12,67978.06,68100.59,56.29228903
1775087100,68100.59,68171.04,68056.6,68112.35,32.16327462
1775088000,68112.34,68227.09,68046.25,68205.01,57.58506121
1775088900,68205.01,68271.52,68130.56,68206.02,56.84030881
1775089800,68206.01,68523.8,68193.13,68523.8,99.68067807
1775090700,68521.4,68652.0,68419.9,68595.68,73.34576348
1775091600,68595.69,68595.69,67619.58,68131.41,297.99175182
1775092500,68134.77,68142.1,67234.56,67583.79,461.58898789
1775093400,67581.12,67591.99,67121.0,67164.97,213.40101722
1775094300,67164.97,67401.6,67030.19,67354.17,133.25739372
1775095200,67354.16,67354.16,66840.0,66854.89,192.75912479
1775096100,66854.89,67000.38,66765.13,66896.16,129.28425753
1775097000,66896.16,67044.0,66615.2,66702.61,155.67636741
1775097900,66703.88,66943.76,66684.04,66855.05,108.00395099
1775098800,66855.05,66974.06,66744.5,66754.25,76.76539741
1775099700,66754.24,66890.24,66625.01,66854.88,117.54282202
1775100600,66854.88,66878.89,66500.0,66599.98,93.23846254
1775101500,66597.26,66642.71,66500.0,66569.3,72.78332763
1775102400,66571.92,66648.16,66495.23,66531.21,53.93683532
1775103300,66531.21,66625.9,66356.44,66400.0,118.67873334
1775104200,66399.99,66441.38,66208.07,66280.96,209.52952347
1775105100,66278.25,66385.87,66261.92,66322.59,54.09856203
1775106000,66322.59,66476.93,66300.0,66371.34,55.36646762
1775106900,66371.34,66490.13,66336.11,66470.35,71.4490146
1775107800,66470.6,66612.64,66377.85,66572.87,77.60781409
1775108700,66572.87,66631.14,66449.61,66575.42,43.38067132
1775109600,66574.72,66616.5,66542.08,66567.02,46.93026718
1775110500,66563.85,66808.42,66555.69,66631.85,78.75265512
1775111400,66631.84,66680.18,66536.01,66540.57,26.84685705
1775112300,66540.57,66677.11,66540.56,66672.37,29.3727936
1775113200,66672.42,66698.99,66547.52,66566.57,29.82963933
1775114100,66566.57,66701.99,66566.57,66666.61,22.78613754
1775115000,66666.61,66867.06,66664.33,66847.27,51.14162684
1775115900,66847.27,66927.32,66842.0,66912.56,23.80239315
1775116800,66912.57,66912.57,66707.02,66769.33,42.22945076
1775117700,66769.33,66769.33,66584.53,66667.78,51.17734972
1775118600,66667.78,66722.98,66483.38,66493.99,51.49584807
1775119500,66493.99,66540.8,66371.72,66429.65,72.3013658
1775120400,66429.65,66463.57,66275.18,66405.66,53.79971179
1775121300,66405.66,66496.08,66345.54,66457.5,32.96008196
1775122200,66457.5,66496.32,66380.01,66418.31,32.15230747
1775123100,66418.31,66459.0,66350.0,66443.9,13.5034453
1775124000,66443.91,66482.49,66198.38,66245.68,44.66617629
1775124900,66245.67,66375.8,66215.01,66360.01,52.0329598
1775125800,66360.01,66487.43,66342.03,66464.82,39.38936384
1775126700,66464.82,66492.66,66408.58,66448.33,34.69000088
1775127600,66448.33,66472.0,66242.83,66278.62,47.30334423
1775128500,66276.35,66468.01,66140.71,66429.44,103.66190405
1775129400,66433.55,66463.59,66300.03,66315.06,31.8470821
1775130300,66315.07,66378.8,66155.53,66197.5,78.00196732
1775131200,66197.5,66225.0,66031.2,66150.01,123.26314009
1775132100,66150.02,66165.0,65943.42,66133.61,111.87221688
1775133000,66133.62,66208.39,66080.01,66201.27,46.69823917
1775133900,66201.27,66231.99,66000.0,66034.18,40.47440131
1775134800,66039.55,66152.5,65939.21,65989.96,92.14614218
1775135700,65989.97,66172.38,65867.51,66134.61,135.68011639
1775136600,66134.61,66234.01,65696.96,65837.5,278.11174314
1775137500,65837.51,66274.48,65808.61,66251.71,145.16344168
1775138400,66254.33,66431.41,66142.5,66380.03,119.45544231
1775139300,66380.03,66478.12,66180.0,66243.94,116.03986242
1775140200,66243.94,67063.25,66241.62,67047.4,390.30165963
1775141100,67047.39,67100.0,66639.61,66853.77,238.26172473
1775142000,66853.77,66970.9,66687.5,66890.18,179.17228003
1775142900,66890.17,66903.43,66630.0,66832.74,92.51442673
1775143800,66832.75,66985.24,66688.93,66922.68,72.80092176
1775144700,66922.68,66942.5,66725.01,66842.5,55.69857295
1775145600,66842.5,66961.3,66795.0,66896.23,89.3367179
1775146500,66896.23,66960.0,66745.01,66872.5,101.66929143
1775147400,66872.5,67300.0,66844.98,67157.51,137.04685508
1775148300,67157.5,67249.97,67077.5,67085.29,79.23829257
1775149200,67084.0,67204.99,66847.5,67162.18,119.29440464
1775150100,67162.17,67450.75,67159.15,67240.03,143.01156496
1775151000,67240.03,67272.0,66930.99,66987.68,161.06368145
1775151900,66987.68,66994.0,66655.0,66677.48,95.23120319
1775152800,66677.5,66795.0,66583.47,66696.82,61.70614815
1775153700,66696.82,66839.39,66602.5,66618.85,164.12163644
1775154600,66619.07,66799.99,66619.07,66739.14,76.04854147
1775155500,66740.0,67077.77,66714.46,66982.43,102.43308365
1775156400,66982.44,67106.36,66940.0,67058.86,107.0501613
1775157300,67058.87,67105.84,66922.5,67032.5,73.58039347
1775158200,67032.49,67076.0,66870.0,66956.0,78.01524291
1775159100,66955.0,67063.35,66904.03,66976.06,84.65172354
1775160000,66975.98,66978.39,66789.84,66881.13,84.05460417
1775160900,66880.01,67058.0,66867.53,67038.49,59.49941988
1775161800,67038.07,67097.8,66943.91,67026.94,47.68028352
1775162700,67026.94,67045.0,66927.11,66939.27,46.44383776
1775163600,66939.26,67011.69,66720.0,66820.72,69.10376168
1775164500,66820.72,66940.69,66794.01,66834.0,27.70215984
1775165400,66833.99,66873.39,66753.1,66765.92,21.3407607
1775166300,66765.92,66939.0,66765.91,66937.05,17.51732028
1775167200,66937.05,67022.15,66882.53,66895.0,79.53600744
1775168100,66895.0,67005.04,66822.72,66900.45,60.65824804
1775169000,66902.5,67000.0,66902.5,66973.27,31.38157303
1775169900,66973.27,67043.72,66912.93,66986.0,42.44503725
1775170800,66986.0,67088.94,66923.0,66947.06,38.52393346
1775171700,66947.06,67032.5,66926.42,66932.13,45.26017603
1775172600,66932.12,66964.0,66868.04,66868.05,77.90658478
1775173500,66868.05,66905.0,66843.72,66894.48,39.29633857
1775174400,66899.11,66995.0,66779.15,66877.01,70.07384007
1775175300,66877.02,66961.54,66788.55,66822.71,34.470743
1775176200,66822.7,66910.49,66767.5,66802.02,63.53313199
1775177100,66802.01,66802.02,66698.18,66783.81,19.69973786
1775178000,66784.54,66833.35,66725.6,66816.06,29.00588096
1775178900,66816.05,66890.12,66737.5,66857.44,48.57466712
1775179800,66857.44,66902.04,66484.64,66564.84,80.45767045
1775180700,66564.84,66627.67,66487.28,66627.41,75.03943482
1775181600,66627.41,66627.41,66404.33,66499.99,49.73802713
1775182500,66500.0,66751.15,66444.18,66455.0,71.12897192
1775183400,66454.99,66506.99,66275.01,66338.68,92.09429459
1775184300,66338.69,66541.36,66310.0,66526.6,46.43714445
1775185200,66527.91,66655.51,66479.99,66648.86,55.85033463
1775186100,66648.86,66718.91,66593.97,66626.96,43.91094716
1775187000,66626.95,66698.0,66525.0,66597.83,36.96671957
1775187900,66597.83,66636.0,66547.5,66577.66,18.14142073
1775188800,66577.66,66657.32,66555.01,66627.0,16.65862655
1775189700,66627.0,66689.99,66535.66,66535.76,20.22050066
1775190600,66535.76,66605.99,66497.99,66578.9,34.97711283
1775191500,66578.89,66670.5,66555.01,66601.5,16.25969363
1775192400,66601.5,66670.5,66590.0,66590.01,23.08550718
1775193300,66590.01,66590.01,66410.01,66580.78,29.91935015
1775194200,66581.26,66810.96,66581.26,66771.53,39.48085606
1775195100,66770.17,66771.53,66517.52,66605.73,48.63946288
1775196000,66605.72,66662.5,66555.0,66662.5,22.35843993
1775196900,66662.5,66691.21,66599.71,66624.11,31.5013265
1775197800,66624.11,66774.0,66572.51,66730.65,24.28087603
1775198700,66730.65,66796.49,66702.51,66791.93,29.22614979
1775199600,66791.93,66921.01,66752.51,66821.98,42.51217407
1775200500,66821.98,66945.85,66802.68,66943.52,45.43125744
1775201400,66943.51,67259.0,66920.01,67081.99,123.02841102
1775202300,67081.99,67127.52,67007.51,67039.49,52.34443338
1775203200,67039.5,67287.9,67024.44,67165.59,44.3552333
1775204100,67165.59,67218.15,67053.87,67055.69,43.05236884
1775205000,67055.69,67125.98,66904.05,66936.24,28.34836464
1775205900,66936.24,67010.08,66904.44,66969.0,25.51253978
1775206800,66969.0,67009.32,66879.07,66896.13,14.98375862
1775207700,66896.12,66919.47,66742.64,66819.41,36.73727261
1775208600,66819.41,66915.9,66785.04,66894.51,21.89848586
1775209500,66894.51,66898.39,66800.05,66862.48,16.93352564
1775210400,66862.48,66862.48,66766.04,66818.76,17.32514006
1775211300,66818.76,66867.31,66759.85,66759.85,14.28956788
1775212200,66759.84,66800.0,66674.76,66784.5,17.49670763
1775213100,66784.5,66899.95,66784.5,66878.29,23.28673304
1775214000,66878.29,66914.98,66817.8,66848.03,22.69321712
1775214900,66848.04,66962.9,66835.62,66936.98,26.1214905
1775215800,66936.98,67063.35,66911.04,66999.24,24.84468959
1775216700,66999.24,67042.51,66950.64,67023.63,18.9396806
1775217600,67023.63,67054.49,66936.24,67016.88,31.19709591
1775218500,67016.87,67141.89,66939.99,67117.68,52.89738203
1775219400,67117.68,67375.7,66788.22,66870.71,119.31013214
1775220300,66866.01,66905.85,66643.51,66725.31,81.35247495
1775221200,66725.32,66736.3,66555.72,66672.02,70.63690746
1775222100,66672.02,66737.07,66597.83,66689.27,42.32133519
1775223000,66689.27,66689.27,66575.09,66604.5,37.14899169
1775223900,66604.5,66687.63,66510.0,66674.35,43.5329456
1775224800,66674.34,66796.49,66628.8,66783.09,63.20363952
1775225700,66783.1,66996.79,66720.92,66906.35,89.24894049
1775226600,66906.36,66936.24,66808.0,66812.31,34.64330488
1775227500,66810.25,66989.31,66810.25,66921.99,39.1741756
1775228400,66921.99,67022.0,66906.99,66963.17,37.65214912
1775229300,66963.17,66963.17,66852.11,66921.86,83.73846622
1775230200,66921.85,66976.55,66825.36,66848.03,86.56816621
1775231100,66848.04,66870.31,66803.66,66816.13,96.18648227
1775232000,66816.13,66912.0,66797.58,66896.0,64.32096427
1775232900,66896.0,66996.55,66868.21,66984.12,61.33710283
1775233800,66984.13,67012.95,66923.81,66974.14,80.6986295
1775234700,66974.14,67066.5,66942.0,67001.77,53.84972533
1775235600,67001.77,67066.63,66953.88,66953.89,53.10372468
1775236500,66953.89,66969.66,66754.17,66873.61,78.769312
1775237400,66873.24,66955.08,66848.04,66897.49,104.16115255
1775238300,66897.48,66897.49,66805.2,66825.36,36.45380116
1775239200,66825.36,66860.05,66772.45,66832.0,35.81585411
1775240100,66832.0,66926.39,66812.77,66870.73,51.81190752
1775241000,66870.73,66919.49,66828.09,66849.71,39.75841199
1775241900,66849.71,66849.71,66794.46,66805.99,31.51966789
1775242800,66806.0,66848.0,66755.04,66767.99,64.38371013
1775243700,66767.99,66839.99,66757.5,66790.0,55.11118204
1775244600,66789.49,66847.99,66772.44,66843.0,29.30536368
1775245500,66843.0,66898.44,66842.99,66879.68,29.37209484
1775246400,66879.67,66905.58,66842.33,66896.19,35.65659055
1775247300,66896.2,66905.97,66858.68,66876.49,33.87707941
1775248200,66876.5,66911.99,66848.04,66874.73,37.20162322
