time,open,high,low,close,EMA,EMA-based MA,Volume
1776531600,75968.11,75988.98,75809.9,75852.13,76466.53943539523,76207.32466919077,144.03370964
1776535200,75852.13,75886.9,75473.81,75672.45,76403.01228056362,76233.6479260869,349.47752018
1776538800,75672.44,75834.45,75604.5,75678.9,76345.08329811854,76256.20452494112,147.98696886
1776542400,75678.91,75882.95,75633.62,75784.94,76300.27183426905,76275.54539651447,166.46139065
1776546000,75784.94,75875.83,75628.41,75854.57,76264.61568752753,76292.10027145997,110.29954945
1776549600,75854.57,75914.69,75641.46,75849.35,76231.39443252534,76306.04575060592,228.64731796
1776553200,75849.37,75934.12,75730.58,75736.82,76191.82847792332,76317.19969243981,138.48451719
1776556800,75736.0,75884.01,75590.17,75708.01,76153.12299968945,76325.64590057403,96.91158255
1776560400,75708.0,75827.3,75477.45,75652.1,76113.04115971431,76331.37416892027,132.82885172
1776564000,75652.1,75750.0,75388.96,75523.86,76065.90666693717,76334.16892811254,147.41273871
1776567600,75523.87,75675.67,75391.43,75546.49,76024.3533335822,76334.30051378511,108.73651571
1776571200,75546.49,75817.74,75450.01,75700.01,75998.40586689563,76332.41450687838,154.13790548
1776574800,75700.0,75726.06,75549.68,75580.01,75964.93419754399,76328.23489738695,55.34140985
1776578400,75580.01,75584.79,75323.74,75434.5,75922.49946174047,76321.4292613607,137.85995394
1776582000,75434.49,75434.92,74922.47,75291.12,75871.98910480124,76311.71867762832,263.322682
1776585600,75291.11,75336.52,75107.2,75293.17,75825.68357641713,76299.30215784942,95.55844175
1776589200,75293.17,75308.9,74961.83,75055.42,75764.06249030377,76283.62905973128,112.16218674
1776592800,75055.42,75272.65,74971.53,75246.08,75722.62389107948,76265.56048052141,115.44975167
1776596400,75246.09,75662.75,75239.53,75637.52,75715.81557979312,76246.5512530601,152.41351693
1776600000,75637.52,75732.6,75467.69,75611.92,75707.50393340967,76226.60723061922,191.83928005
1776603600,75611.91,76278.36,75588.34,75963.14,75727.9548187369,76206.88556165987,292.81690471
1776607200,75963.14,76180.58,75707.98,76064.95,75754.91443323794,76187.66649335454,306.13874479
1776610800,76064.94,76193.12,75450.47,75885.62,75765.3708785789,76168.35970000383,339.92712718
1776614400,75885.61,75910.61,75333.0,75417.16,75737.5140082926,76147.59678816039,261.4765278
1776618000,75417.5,75419.99,74676.91,74820.85,75664.18088762919,76123.78477781343,451.70984653
1776621600,74820.85,74939.08,74626.17,74806.71,75595.58321661886,76097.31287809818,244.39747873
1776625200,74806.71,75120.09,74806.71,74985.04,75546.73975928935,76069.14789177189,214.46164452
1776628800,74985.04,74989.22,74458.0,74662.56,75476.00537854621,76038.57535015563,293.63269087
1776632400,74662.56,74844.01,74400.01,74457.97,75394.56254826252,76005.30569924122,198.79528519
1776636000,74457.97,74469.98,73777.86,74072.54,75288.80074440151,75968.5334434588,837.66883974
1776639600,74067.02,74080.05,73815.19,73823.14,75171.5478848494,75927.96306915856,272.34100625
1776643200,73823.27,74388.84,73741.53,74305.3,75102.24805406145,75885.6402209592,321.44644993
1776646800,74305.3,74781.95,74238.84,74621.43,75063.78260973653,75842.88615779228,317.84694602
1776650400,74621.43,74661.45,74334.01,74439.9,75013.8720009576,75799.32126422774,179.9829148
1776654000,74439.91,74685.15,74390.13,74667.9,74986.194240881,75755.89913265813,150.16982474
1776657600,74667.9,74672.96,74467.84,74590.39,74954.52990161051,75712.52731122196,136.82618537
